Mean,Var,AbsMax,P2P,RMS,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor
-4.2061120725000014e-05,0.0003248468018251355,0.0338917151,0.10252622509999999,0.018023556002160386,-0.6704875943906774,0.028833510387341832,5.688457099570735,428.50869619001054,805.7729921555718
-0.000115665778575,0.00022298090095197162,0.0301171634,0.0825779643,0.014932992986146656,-0.6729824940014415,0.0622364796226349,5.529900427637488,129.10467702825176,260.380933505509
2.227038607500001e-05,0.00023970103952874512,0.0302171167,0.0894980151,0.015482297487738725,-0.749708117639941,0.36420292567955714,5.780667576687398,695.1966362684045,1356.8294953773038
-0.00013990718094999998,0.0002759106453495652,0.0328346267,0.0857015066,0.016611147442872405,-0.30051105307051973,-0.6685492070843262,5.159276738391317,118.72977019534756,234.68864483613916
-1.0987697724999986e-05,0.0002840848841306133,0.0322028212,0.0793085396,0.016854821412881076,-0.40205640115189106,-0.7225117365422893,4.705391867242776,1533.9720690105805,2930.8069812231793
0.00011445289672500001,0.0003140091072461482,0.033974655,0.0910185762,0.017720671734212462,-0.607170345883546,-0.37625370525860946,5.136293790955721,154.82938607303703,296.8439940985687
3.170408892500005e-05,0.00033662093098672455,0.0331305787,0.10588804630000001,0.018347259635596226,-0.802903007334101,0.4836109010566787,5.77132762075065,578.7032606109244,1044.9938737673394
-0.000142722230775,0.0002189902971965807,0.0312972069,0.09288702160000001,0.01479900898140609,-0.7391677142695915,0.46836575837096417,6.276570391754339,103.6909870385684,219.28754007033214
1.8651408500000002e-05,0.0002026957378103573,0.0283323135,0.0840681251,0.014237137552380241,-0.6963819037761826,0.30544471007349383,5.904847430932143,763.3277429090805,1519.0441783525355
7.059088274999992e-06,0.00029500767186164316,0.040331576,0.11499942460000001,0.0171757888230023,-0.8693867404499537,0.5843760368891346,6.695437734189509,2433.145493282887,5713.42564773353
-2.044316327500002e-05,0.0003009133749162855,0.0380338542,0.12277608740000001,0.017346866945913038,-0.8997526505993682,0.7221261453813859,7.077709639603038,848.5412317342567,1860.468152035535
1.6542621824999998e-05,0.00028961941030689086,0.0355294906,0.1126959585,0.017018216239231033,-0.8524026085691656,0.4577403404463083,6.622078184681249,1028.749639522817,2147.7545080735713
-8.749436049999972e-06,0.00029746435512288764,0.042574726,0.11924210190000001,0.017247157205624333,-0.8975821025699647,0.6926661810984038,6.9137249970166055,1971.2307292793332,4865.996591860357
1.2332964374999987e-05,0.0002915045713752247,0.0386245996,0.11507840459999999,0.017073509407185,-0.8699319414222554,0.6321815446134824,6.740172852311888,1384.3800150590332,3131.8179819196985
4.197734064999999e-05,0.0002926368504242754,0.0365058035,0.1208758727,0.017106683270622744,-0.8748166426576546,0.6690157317416432,7.066002847412261,407.5218440647633,869.6549837298951
-8.404706572499998e-05,0.00029287749106687296,0.035851527,0.12172603979999999,0.017113870251235674,-0.8591907619088988,0.5548676555116274,7.112712554964649,203.62245967315332,426.5648858855508
3.768191302500002e-05,0.0002923121423370811,0.0374694839,0.1225788966,0.017097179950613207,-0.8846111448443861,0.697266704212161,7.169538892032518,453.7237782824376,994.3625705823619
1.0825830325000038e-05,0.0002986471200425298,0.037422929,0.1140383371,0.017281413056840354,-0.8924038904897802,0.6878976639062153,6.598901185042919,1596.3129421059252,3456.8183572561093
-7.8982579175e-05,0.0002903203638928915,0.0405115262,0.11529798059999999,0.01703897303656252,-0.8557712241387317,0.556382504326796,6.766721230944589,215.73077524867392,512.9172359671807
8.3134674425e-05,0.0002969576809336085,0.0381511971,0.1192997619,0.017232660627648305,-0.9032670575666989,0.7114862175796377,6.922886980585801,207.28607824397943,458.9083600058857
1.3931450799999974e-05,0.0002985876138062962,0.0352304168,0.1120187975,0.017279693512664424,-0.8969877960338927,0.5886728067301608,6.48268428012919,1240.3369728488333,2528.8404851560804
-3.0941769700000006e-05,0.00029337168022180933,0.0417840816,0.11577032879999999,0.017128124170933637,-0.8543343999254243,0.48065263295789373,6.759078089617181,553.559939751398,1350.410206175117
4.031500069999998e-05,0.0002985405685047349,0.0390266813,0.1175197027,0.01727837358677073,-0.878508471946721,0.6389720905367446,6.801548890572637,428.5842313471853,968.0436716450316
-5.4721236574999974e-05,0.0002937003985567489,0.0356980152,0.1100823097,0.017137776780273492,-0.8994348511122845,0.705516656255694,6.423371660827716,313.1832877494417,652.3612665637211
5.766699224999992e-06,0.00029604871028237364,0.0351048075,0.11878738180000001,0.017206067056047214,-0.9095166352456816,0.6968948568914364,6.903807907586366,2983.6942043820986,6087.504503063457
6.033202399999988e-06,0.00030104666841152027,0.0382612981,0.11001818260000001,0.01735069753096548,-0.8799386496223751,0.559977852571782,6.34085070088119,2875.868631717961,6341.789246122437
-1.9307006099999978e-05,0.000289878178361158,0.0429480597,0.1178137958,0.017025820130661628,-0.8791355987287132,0.6926280021090996,6.919713405630917,881.8467266481906,2224.480557863399
3.838508557500001e-05,0.0002949181026643202,0.0370853767,0.1105743945,0.01717322264687424,-0.8605038717840404,0.5350801233802214,6.4387678872914424,447.39310567172646,966.140263711005
-5.7720443700000016e-05,0.00029909552869836307,0.0381412022,0.1096950881,0.01729447485030939,-0.9020604980231577,0.6176864974944944,6.3427822497910435,299.62477316004043,660.791909331771
-4.179645035000002e-05,0.00029199384214487694,0.0369875692,0.1054389887,0.017087878425601537,-0.8506540935604049,0.40697101838109084,6.1703967030821305,408.8356375364189,884.9452259765878
-3.467281867500001e-05,0.00029387222959478804,0.0365723819,0.10906594250000001,0.017142736998482545,-0.8433887463890027,0.44498811182785447,6.362224568320356,494.4142891631392,1054.7853707195034
