Mean,Var,AbsMax,P2P,RMS,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor
0.0005225396531,0.04064606531006555,0.3117557764,3.8801168203,0.20160937070918772,-6.65916207438428,72.41119122461876,19.24571663832477,385.8259741880395,596.616495131975
-0.001464322252375,0.03150521865940896,0.337447077,2.6461545526999997,0.17750313489926808,-4.9311400510442285,35.19898059249413,14.907649682929126,121.21862835272348,230.44591206115388
0.00142238390235,0.049026089572630764,0.3034444153,4.1810093224,0.22142292733273203,-7.683117505826632,88.47458431332718,18.88245888880875,155.67029897266613,213.33510228754875
-0.004248928001950001,0.04903210335943946,0.3403867781,4.107111603,0.22147269978172315,-7.829151906700645,88.72202153449392,18.54455021791781,52.124371060201675,80.11121345049459
0.004633462144925,0.032656279890416154,0.3307099342,2.9484748840000004,0.18076987819286885,-5.781744272134376,49.9494500613224,16.31065370777195,39.013996993773844,71.37426051105746
-0.00082840735785,0.036044600943300066,0.2810000181,3.6490746736,0.18985596435732702,-6.233494473080758,62.27631345003508,19.22022669107247,229.1818904772503,339.2051210521488
-0.0009098791847249997,0.03542374250645684,0.3611449599,3.0874795316999997,0.18821416096188862,-5.755181452943351,50.09494849619268,16.40407669604192,206.8562113757709,396.9152893734478
0.00144001299835,0.03996696042489497,0.3541171849,4.3851583301999995,0.1999225701673786,-6.8266038753492895,78.08598953535439,21.934283490496693,138.8338649695902,245.9124919745555
-0.0022334029303250004,0.0432082387483404,0.298638016,4.1274797022000005,0.20787791329765998,-7.536878963367023,85.83426512364706,19.855306591854568,93.07676213508415,133.71434770910002
0.00143333969295,0.05287621560111443,0.3201450408,4.1185683311000005,0.22995275615610666,-6.960157459769396,72.11775578262927,17.91049779070294,160.43144363276085,223.35601419165317
0.0005115957138000001,0.04633897203930638,0.3249543607,3.8986609876,0.21526549600314673,-6.905079019144498,71.06295905925413,18.110942347876364,420.77267302380335,635.178035965789
-0.0008584475223250001,0.0326299293928014,0.3018823266,2.7032476067999998,0.18063960342336333,-4.8470016643822325,33.0749290065032,14.964866815304195,210.42591273852483,351.66078152615387
0.0010108260867750002,0.04421305684342274,0.3542129993,3.3437604904000002,0.21027144031655973,-6.357483258189474,58.912957473229376,15.902114359258828,208.0194041958516,350.41932923407455
-0.00046559528645,0.03525293147291903,0.3149005175,3.3705450297,0.1877582175349185,-5.268536079636848,43.687895503442434,17.951518042469488,403.26485898624264,676.3395735833269
0.00013352889507500007,0.05335647930047328,0.3294641078,3.7998692095999997,0.23099025332346623,-7.515114376607643,79.22646816192353,16.450344354048866,1729.8896481823233,2467.361896576376
0.0003033819717,0.04580455155051345,0.3233170807,4.1246705353,0.21402019435355646,-7.432430725956004,87.92772211783652,19.272342723351326,705.4479643411074,1065.7096032710633
-0.00042578430707500015,0.03782385886267897,0.3333991766,3.5072206259,0.19448403573289777,-6.204281227966413,59.8696000546085,18.03346281191315,456.7665658439596,783.0236367571741
-0.0005730175654,0.037374438589807955,0.3240498602,3.2929216921,0.19332554652434886,-5.17150639949265,40.12142020760164,17.033039612720117,337.38153627000287,565.5147062966457
0.0010055305807250001,0.050718745380462116,0.3118644953,4.2721627951,0.22521047149768825,-7.774902449485268,92.10803264980767,18.96964544627692,223.97177750209116,310.14919016698803
-0.00041596384335000007,0.05241018825345099,0.3787021637,4.1931397915,0.22893309345607915,-7.10775743667592,76.59213983098627,18.31600546779164,550.3677714205809,910.4208689151683
-0.002114072845225,0.04452276317950694,0.3322185278,4.6914452314,0.2110147684014126,-7.787746647093618,99.17326801129069,22.232781463311998,99.81433178995039,157.1462064565907
0.002355643723225,0.033125536825884865,0.2972257137,3.5876669883,0.18201946567121766,-6.276798264124381,66.40181375321087,19.710347874443354,77.26952249893861,126.17600478780483
-7.234190460000058e-05,0.0470862801779841,0.2975638211,4.1248078645,0.2169937450972617,-7.044273820986261,75.35790421545497,19.008879093040974,2999.5580887327087,4113.298132601248
-0.0007278728946749997,0.033872574752127536,0.3375460207,3.7416235506,0.18404647388928258,-6.611368448067539,74.76405913910499,20.329775798100105,252.85523782481363,463.74308367495485
0.0015224985997750002,0.05244487072833943,0.3195983768,4.6157571674,0.229013512112988,-8.49286947430435,110.6696899393755,20.15495559547042,150.41952232128972,209.91702511071685
-0.0008846092010250001,0.03493055700223212,0.3451564312,3.679485321,0.1868992764450164,-7.301841867787847,86.81500861402131,19.686996070755054,211.2789198082673,390.1795626815388
0.0014979555930749997,0.04062997239094112,0.3044229448,3.9415675103999996,0.2015743442551654,-7.51063607272391,87.78948886672404,19.553914586523558,134.56630168947402,203.22561376808326
-0.00265686801915,0.027686019708134585,0.3579842746,2.2476038635,0.16641237530846595,-4.33888207704189,25.18863118373168,13.506230286862909,62.63479183347072,134.73920120222166
0.0005030956432499996,0.0319014426693342,0.3057097793,3.1209449171999997,0.1786104581892126,-6.264120878584118,61.35597121967643,17.473472431797912,355.02286808804075,607.6573776809391
0.0006703970581750002,0.04210435283613155,0.3201093078,4.5252513290000005,0.2051945473650484,-7.908788457820835,102.46820805987598,22.05346773152513,306.0791285744045,477.4921129150284
8.059642092500011e-05,0.035257535951736044,0.3556911945,3.8407411574999997,0.18776991891013614,-6.756762046145834,74.95571599059839,20.454507195788484,2329.755053079435,4413.2380869740155
-3.3679367800000045e-05,0.04722778813907532,0.302693367,3.389043808,0.21731955566256603,-6.663257881912239,62.438571739546,15.594748469218287,6452.601989238223,8987.50145185325
