Mean,Var,AbsMax,P2P,RMS,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor
9.237461719999999e-05,1.4330653741745457e-05,0.0109360144,0.0228419314,0.003786711873333953,-0.16379600458908425,-0.3613990599198864,6.032128179820867,40.99299123627603,118.38765595447578
1.0962803499999999e-05,1.3942073975011729e-05,0.0125203831,0.024510323100000002,0.003733924765989844,-0.14970330530131382,-0.2901958378323859,6.5642252150472675,340.5994430156341,1142.0785841869738
-7.512036142500001e-05,1.4705005557126152e-05,0.010438581,0.0234652525,0.003835446339844532,-0.1835358557914567,-0.3342214871723215,6.117997860178941,51.057346731136704,138.9580774371254
-1.2336337200000004e-05,1.4265010769472694e-05,0.0116739655,0.024147770399999997,0.003776925066067398,-0.1324858032180122,-0.23898847990011873,6.3934999973783135,306.1625995491917,946.3072637151971
9.395034404999999e-05,1.5328005616592657e-05,0.0118183056,0.023462961400000003,0.0039162267916630885,-0.21994026449976758,-0.32733600647830574,5.9912162007441045,41.68400692155942,125.79310612966299
-2.021853845e-05,1.4617927274570627e-05,0.0124633508,0.025950307,0.003823393265656524,-0.09050536650696223,-0.3091247780590072,6.787245045676464,189.10334568008918,616.4318370895894
-9.183656547499999e-05,1.574756321293065e-05,0.0118606333,0.0246518217,0.003969382466793657,-0.145856993432126,-0.3066205281634886,6.210492918288363,43.22224427996726,129.14935612687665
2.6595750375000002e-05,1.6147474087783245e-05,0.0119256033,0.0257922756,0.0040184799889661305,-0.1377768324847528,-0.2654690669170834,6.418415836540175,151.09481523572654,448.4025880770059
0.000112830953025,1.4875467265283655e-05,0.0140563883,0.0273703635,0.003858522785891541,-0.12053056821181247,-0.23496774830924005,7.093482407329071,34.19737831193012,124.57918614660217
-6.6627182675e-05,1.567033789171472e-05,0.011820701,0.0255123908,0.003959138425615595,-0.15218975226904866,-0.29321752255333866,6.443924929458144,59.422269810324,177.41559113582915
-7.494329199999998e-05,1.501116918618962e-05,0.0129505387,0.027478748,0.0038751497626808478,-0.11731945122749331,-0.34770392935107886,7.091015749799065,51.70776008452963,172.80450797384248
5.92094438e-05,1.5467716023977475e-05,0.0112345051,0.024425470300000002,0.003933347401668526,-0.19426307764195705,-0.34647583662339976,6.209843119791229,66.43108175369359,189.74177730749093
6.889758380000002e-05,1.533053643684267e-05,0.0134390537,0.0279958826,0.003916029023627907,-0.17060229406635352,-0.1614113791845342,7.149048802009113,56.83840865879401,195.05841799926802
-7.0290424825e-05,1.4558259989042199e-05,0.0113863582,0.0250630724,0.003816176192586534,-0.19524512664605354,-0.29717103276915857,6.567587851076842,54.29155111933888,161.99017474070303
-6.0226763025e-05,1.4789812841315519e-05,0.0104372147,0.024034883799999997,0.003846224135993638,-0.24412420392069675,-0.2511031587694057,6.248955586097376,63.862375176913936,173.29861635876952
6.420542065e-05,1.4075296265647702e-05,0.0107763596,0.022056695100000002,0.003752255135473674,-0.15764741679502303,-0.29151316538838135,5.878250359757487,58.4414072439174,167.84189700655753
4.6314737425e-05,1.4914184179375117e-05,0.0124788517,0.0248827012,0.0038621663913246777,-0.13850911928422838,-0.3391322959562202,6.442679749865858,83.38957761725187,269.4358727652875
-7.94926862e-05,1.3812840727335434e-05,0.013172036,0.0240135919,0.003717413054059874,-0.11943275218584355,-0.35582060731320597,6.4597588567066,46.76421481980155,165.70123151782485
-3.3295135875e-05,1.5299783373017642e-05,0.0106638018,0.0228760075,0.003911635455802414,-0.15354982272830875,-0.40900260395505406,5.84819514969534,117.48369102585663,320.2810716867213
9.06736456e-05,1.3626446909946431e-05,0.0109284911,0.0227376613,0.0036925152159405943,-0.17828281242328567,-0.26948761084003214,6.15777050879614,40.72313616053168,120.5255510317763
5.059026050000009e-06,1.4302163570607413e-05,0.0114675108,0.024446253600000002,0.003781823523692245,-0.1688246798347489,-0.3777305984876138,6.464144465454273,747.5398399445361,2266.7427854023367
-7.632872385e-05,1.4446262602178376e-05,0.0107371472,0.0256813904,0.0038015902825347912,-0.1281081183237071,-0.31045098056684983,6.755433513702163,49.8055003514223,140.66981155220768
-2.0100631675000003e-05,1.3756760615560106e-05,0.0108287539,0.0228212345,0.003709065199070223,-0.21506142178737184,-0.36780726793958207,6.152826460349297,184.52480792846637,538.7270447559205
