Mean,Var,AbsMax,P2P,RMS,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor
9.930730199999995e-06,1.0052270026103682e-05,0.0073144855,0.014877234100000001,0.0031705470577655832,-0.00042449001957121636,-0.9550354986369656,4.692324015050137,319.26625675175273,736.5506214235891
-1.5083431649999995e-05,1.0047744278022899e-05,0.0076646237,0.014829193300000001,0.003169853590930223,0.003070011701104712,-0.976603116789474,4.678195025293972,210.15466934079447,508.1485352837464
1.4229839149999996e-05,1.0008689053163989e-05,0.0079524247,0.015224686800000001,0.003163683223947403,0.013197472255455887,-0.9624507332311341,4.812329718967184,222.32740585457736,558.8555581107888
-9.858850000000124e-08,1.0026489492565547e-05,0.0074275248,0.0148380827,0.0031664632482132538,0.0005071554838217976,-0.9734494287910516,4.6860113435305815,32117.977737902635,75338.653088341
-1.4771679725000001e-05,1.0028578922543979e-05,0.0072720065,0.014657257600000001,0.003166827612148454,-0.0035624312977453245,-0.9721315002649558,4.628372426643128,214.38507137335418,492.2938105469924
1.0013217500000447e-07,9.99607071326141e-06,0.007262432,0.015013920100000001,0.0031616563259291553,-0.007665946211369284,-0.966314430309382,4.748751461969123,31574.82922875703,72528.45551392123
1.0531799474999999e-05,1.0058939802743993e-05,0.0073270332,0.0144681241,0.0031716006560637733,0.0008139996273601098,-0.9662891706145516,4.561773586576368,301.1451807065263,695.7057260150693
-6.380896774999999e-06,1.003392859651827e-05,0.0074698008,0.014908972199999999,0.0031676441265334563,-0.0016988129134282084,-0.9678395310447336,4.706643677273111,496.4261667645386,1170.6506253582202
-1.0466577000000012e-06,1.0101867954460447e-05,0.0072784764,0.015173611699999999,0.003178343758933701,-0.004890646326236062,-0.9454376563697888,4.774062483754299,3036.660179286597,6954.017918178973
6.132770324999999e-06,1.0075015389546013e-05,0.0070333127,0.015106297099999999,0.003174122398461956,0.007384773049148519,-0.9683848330875287,4.759204341748089,517.5674662921534,1146.8410403906657
-9.420525774999997e-06,9.972821666355347e-06,0.0075115012,0.015096325,0.003157991515609443,-0.00012962500352018937,-0.9817488051935639,4.780356414949597,335.2245502039873,797.3547739696091
-3.733981249999996e-06,9.871856672541015e-06,0.0069117337,0.0148069165,0.0031419533120587533,0.00436716073248086,-0.9996999810724323,4.712646888536298,841.4486045045771,1851.0359954271348
1.1801274250000021e-06,9.9905823989282e-06,0.0069911708,0.0145016457,0.003160788476255404,0.009714449095800505,-0.9918344522681677,4.5879836024902705,2678.3450746900476,5924.081291475781
6.303619750000029e-07,9.909923482243193e-06,0.0068776151,0.0142481881,0.0031480031574951483,0.009400572251938551,-1.0017009999880737,4.5261034970934455,4993.961061015988,10910.580543821616
-5.856323250000013e-07,1.0001484732471294e-05,0.007478355,0.0154925115,0.0031625124624950563,-0.0008350765685540853,-0.9904603962241576,4.8987985608686655,5400.16718253223,12769.710073637045
-1.2073180099999997e-05,9.915444203476378e-06,0.0070573324,0.014657303699999999,0.0031489029780471366,-0.0015562589626648329,-0.9848170879818974,4.654733347513316,260.8180240802618,584.5462704561163
1.6820010475000006e-05,9.965753479155691e-06,0.00729015,0.014644351699999999,0.003156902974737754,0.0003358166378349803,-0.9952486585064855,4.638834901543502,187.6873370221699,433.4212520756469
8.950402525000001e-06,9.970078438213697e-06,0.0070018652,0.0157754622,0.003157555786984461,-0.004063363143244345,-0.9877098849671504,4.996099281927789,352.78366287604035,782.2961236036699
-1.2132510649999996e-05,9.912090377748726e-06,0.007026759,0.014536147,0.003148370622332028,-0.007546144652821272,-1.00344842855307,4.617038063083227,259.49869018512084,579.1677586534822
-1.8896992675e-05,9.930470442891912e-06,0.0070246225,0.0144991665,0.0031513215543996866,-0.006916016924127917,-1.0285347001713574,4.600979700010979,166.76312514894312,371.7322973455616
1.664452165e-05,9.942256389894923e-06,0.0071281362,0.015005996399999999,0.0031531783060898856,0.004921082830277746,-1.0150522850167474,4.759006609622486,189.44241068591393,428.2571977669302
1.7191870675e-05,9.93481750046263e-06,0.0070710806,0.014108608,0.0031520014373219974,-0.0027994884490160194,-1.0249578129471961,4.47607917716781,183.34255165760183,411.303733821276
-1.3657403674999999e-05,9.927611579632416e-06,0.0071823094,0.0150161786,0.0031508408567091327,-0.0051516633466439825,-1.0116090332953467,4.7657686576032,230.7056986590193,525.891272668998
-3.3774132250000018e-06,1.004344641692059e-05,0.0070346212,0.0145469531,0.003169141496342604,-0.00015574166264028914,-1.004858581559316,4.590187316277336,938.3339512276003,2082.8429130107393
-1.2308912250000008e-06,1.00270497043459e-05,0.0071219746,0.0145783015,0.0031665519448509155,0.003674265221735422,-0.9757162789003755,4.603840945576644,2572.5684614015454,5786.030849314077
-6.039764525000005e-06,1.0014185146885676e-05,0.0071389452,0.0144356788,0.003164525497707544,-0.002693137650228875,-0.996376213193503,4.561719856723399,523.9484891519908,1181.9906505378194
1.6462662125e-05,9.962352582069742e-06,0.0071106264,0.0143538438,0.0031563624001869598,-0.005623825519175068,-1.0019728578099674,4.547590542565639,191.7285537552123,431.9244570537525
-2.6603243275e-05,9.966733129718565e-06,0.0073405677,0.0149390745,0.003157125411235883,-0.0071891903206494304,-1.000440547949717,4.731859699596785,118.67445553913888,275.92754853684283
-1.438877774999996e-06,9.967045628288851e-06,0.0070488551,0.0144418306,0.0031570631445471753,-0.012151256085670773,-0.9957344698694777,4.574450981426735,2194.114885503172,4898.856054677764
2.0770667499999977e-06,9.985008165833005e-06,0.0072365138,0.0150959813,0.0031599070366134675,-0.00856649131724892,-0.9941168147128265,4.777349816018211,1521.3314818185167,3484.00637581821
2.074535490000001e-05,9.959002681001807e-06,0.0070398482,0.0143036148,0.0031558569439617706,-0.005209739822945731,-0.9963390442898543,4.53240278440621,152.12354568886016,339.345758794418
2.5548578999999945e-06,9.936687498836841e-06,0.0074376282,0.0146412779,0.0031522522148672884,-0.0013834688398064385,-0.9835077214732348,4.644703818731841,1233.82682648115,2911.170989196705
-8.024233425e-06,9.942136334817368e-06,0.0075348509,0.0151768779,0.003153125548267843,-0.002875309664451767,-0.987612678713536,4.813280558504039,392.9503768477228,939.0119281082603
1.6255715499999988e-06,1.0077178112859606e-05,0.0072140722,0.0149373492,0.003174457552928137,-0.004368343374318803,-0.9958732392347462,4.705480842300665,1952.8254864746739,4437.86814551473
