Mean,Var,AbsMax,P2P,RMS,Skewness,Kurtosis,CrestFactor,ShapeFactor,ImpulseFactor
9.026394600000003e-05,0.00017528432184775274,0.0389007889,0.0910126791,0.013239806245851927,-0.07866934205343026,-0.3629428761976108,6.8741700150268095,146.67878851487308,430.9670762676383
-0.0001147919705,0.0001874239328114297,0.0363317095,0.1068131291,0.013690767327214356,-0.1404298458749241,-0.3371774465480821,7.801836562343591,119.26589697503586,316.5004428598079
0.000149906807775,0.00021782833492930173,0.0370439664,0.0949954428,0.014759769882363308,-0.16974637864339998,-0.49197126015835835,6.436105952675564,98.45963703340763,247.1133029235103
-0.00017032042735,0.00023323976983356776,0.0400358252,0.0833596475,0.015273139129908448,-0.117340383799398,-0.6941894618500792,5.457924974752697,89.67297327479639,235.06179395456996
0.00010926038252499999,0.00018736101650299305,0.0405477397,0.0861076116,0.013688424099734179,-0.16586885406140367,-0.4748307191164498,6.290542357003108,125.2825935933559,371.11109043318817
-0.000121347352325,0.0001722201144601407,0.0372384153,0.0898001417,0.01312382717198215,-0.140799981517055,-0.3148544273047773,6.842526994847425,108.1509148780857,306.87455957230753
7.374176634999999e-05,0.0001936879678884529,0.0387220345,0.0862274989,0.013917377832643518,-0.11284615421109061,-0.4890908414413815,6.1956713352821025,188.7312783719822,525.1031595339593
5.754545162500004e-05,0.00025130781684172646,0.0389010124,0.0860052742,0.015852795599537905,-0.1662816857024781,-0.6992001623024722,5.425243368589637,275.4830338780558,676.0049891258451
-8.588165457500001e-05,0.00021072275750318685,0.0370815918,0.08039254700000001,0.014516546874576566,-0.13790737462392236,-0.6074621085163341,5.5379938283253045,169.02966001777875,431.77547036680386
0.00012830171507500002,0.0001694868680291553,0.0349625722,0.080351621,0.01301934442893522,-0.12850829496906482,-0.49358554506423014,6.171710214641853,101.47443797867109,272.50276568448277
-0.00011214300485,0.00015977538338343212,0.0367196538,0.08403398470000001,0.012640726222688678,-0.10739544378095862,-0.37438706120412135,6.6478763339695215,112.71970320036131,327.43597203512957
0.00012642352502499998,0.0002321595904748537,0.0424468331,0.1026621684,0.015237308600357647,-0.172437377615018,-0.5604947832075733,6.737552614612684,120.52589577251942,335.7510644605601
-0.000147278213375,0.0002516775623255151,0.0376958922,0.0918122679,0.01586503240455722,-0.18919781206581446,-0.5779541463051578,5.787083540631596,107.72151590515055,255.95022737014511
4.751528340000001e-05,0.00019299880206708302,0.038278494,0.0857722796,0.013892482131326973,-0.13834453932438012,-0.44556598384102797,6.174006832557809,292.3792333168946,805.6038238845903
-3.1516633950000006e-05,0.00014778445301264373,0.0368968174,0.0717100762,0.012156703760101214,-0.022950031965495568,-0.4211847684601384,5.898809217952265,385.7234176526396,1170.7093295094728
1.5515845750000005e-05,0.00019755078880165914,0.0414446071,0.09589622540000001,0.014055284754964176,-0.1445173659775976,-0.4283086648565,6.8227878034367455,905.8664916776561,2671.114921337755
0.00010214997542500001,0.0002766077690522731,0.0466086045,0.0980696529,0.01663184306292459,-0.19458110990985855,-0.684139847175171,5.896499415546743,162.81788609078941,456.2762184335591
-0.00013073803480000002,0.00023305157765150187,0.0399837494,0.11790049080000001,0.015266586720195352,-0.16093961257834977,-0.5103785174910214,7.722780013690667,116.77234359189977,305.8310419088538
0.00010488774102499998,0.0001652345807746173,0.0409315154,0.08563506979999999,0.012854788299028279,-0.12098946079486876,-0.3731270919492369,6.6617254059698,122.55758559967786,390.24117594680564
-0.00010092724864999997,0.0001499488810260399,0.034854643,0.0736329481,0.012245777530869976,-0.04929350996017818,-0.37637688507067324,6.012925509579211,121.33271930691811,345.3442302868127
0.00012317519054999999,0.000235054154651034,0.0430340916,0.0900140852,0.01533197074020823,-0.12738097695232797,-0.642493717191067,5.871005542942843,124.47288022651435,349.3730466975113
-7.24347539e-05,0.0002673830007124416,0.0385099053,0.08750634260000001,0.016352010503482867,-0.16254006650075878,-0.7485523345484366,5.351411839012808,225.74813363841452,531.6495635943619
-0.000124208947775,0.00020725274851603122,0.036814563,0.0810749382,0.014396811326774351,-0.11141035077383575,-0.6189374085096824,5.63145104563686,115.90800489553821,296.3921976594492
0.00014002974545,0.00013807680677416828,0.0368975997,0.0738424994,0.011751443107285962,-0.0555236200037122,-0.34125475808919203,6.283696285285782,83.92104884231196,263.4982987466396
-0.00017394518209999998,0.0001805645492403754,0.0342515334,0.08630005639999999,0.013438556699540001,-0.1242367916698307,-0.416265403595542,6.421824778471487,77.25742407636366,196.90992867114312
0.00020741621494999997,0.00027418513030496954,0.0380069949,0.08761620519999999,0.016559835500124822,-0.1856493558296261,-0.7575314479578465,5.290886204717406,79.83867367417132,183.24022984009238
-0.00018059422212500002,0.00025239375191881764,0.0415167361,0.086779356,0.01588793146359471,-0.17697334728440986,-0.6830703956138877,5.46196691487778,87.97585701605517,229.8896144709646
0.0001090087801,0.00017706350463996914,0.0359851606,0.0789242536,0.0133069676318126,-0.12298633739608834,-0.43225236695376346,5.931047236585889,122.07243874856094,330.11249705747326
8.4908027e-06,0.00013258791433214852,0.0317429826,0.0788366497,0.01151468568506665,-0.06591328423630748,-0.2163377892883811,6.846617602618797,1356.136291456478,3738.5137449961
1.308456189999999e-05,0.00023593032765810713,0.0402013622,0.08290416,0.015360029259863654,-0.14782645558927401,-0.6476413847844231,5.397395968289706,1173.904741882391,3072.4270714787963
7.920191312499999e-05,0.00027624877381603056,0.042283006,0.08887489509999999,0.016620921958756463,-0.15900675100817857,-0.7047661586837544,5.347169989759665,209.85505656314874,533.8634425820886
